recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
104345172,"{'steamid': '76561199152837921', 'num_games_owned': 48, 'num_reviews': 2, 'playtime_forever': 15, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15, 'last_played': 1624666227}",english,"Man, this game looks good for me, even it's 2001 game, the graphics is still so good. View of Liberty City based on New York City. Yeah, that's enough good game for me.",1638019612,1638019612,True,0,0,0,0,True,False,False,False,
104307090,"{'steamid': '76561198275983662', 'num_games_owned': 219, 'num_reviews': 56, 'playtime_forever': 1385, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1385, 'last_played': 1638005933}",english,"Hardest GTA game I've played. Vehicles are made of paper mâché and blow up after a few bullets. Hostile NPCs are equipped with shotguns that can blow up your car in one hit. M16s capable of killing you in in less than a second even with body armor on.  The game has a very basic map, you cant set waypoints. And there is no way to view the full map in-game. And places such as a pay n spray do not appear unless you are playing a mission that requires you to respray the car. Saving the game doesn't restore your health. You must memorize where health pick ups are in the map because they are the only way to regain health.The game has very a low rending distance. If you turn around cars will disappear and npcs vanish. Which is problematic because if you are standing around gang territory, and turn your camera they can spawn behind you and start shooting. The spawn rates of hostiles is insane, you could be on an empty side walk and the next second there could be 4 gang bangers or like 6 Mafia members with shotguns going to insta-kill you. You can't lose the cops by saving either, but you can get around this by saving and then reloading your save. Pay n spray still removes wanted levels. The AI is so good at shooting that carrying a sniper rifle becomes almost manditory, because if the NPCs get too close they will tear you up if they have anything better than a pistol. You will find yourself running over people to finish frequently because it's the easiest way to kill a hostile. You will probably save after every mission because if you dont you might die to something janky like your car flipping over. The main menu has a weird opacity problem where nothing is visible unless you wait 10 seconds for the options to become visible.",1638006573,1638007007,True,0,0,0,0,True,False,False,False,
104288653,"{'steamid': '76561198889363522', 'num_games_owned': 56, 'num_reviews': 3, 'playtime_forever': 2312, 'playtime_last_two_weeks': 0, 'playtime_at_review': 543, 'last_played': 1672797757}",english,help me please i cant start the game like when i get in to the loading screen and i stay there at like 5% is there something to fix it?,1637998516,1637998516,False,0,0,0,0,True,False,False,False,
104148904,"{'steamid': '76561198084033615', 'num_games_owned': 41, 'num_reviews': 1, 'playtime_forever': 252, 'playtime_last_two_weeks': 0, 'playtime_at_review': 181, 'last_played': 1639198328}",english,This game rocks my socks!,1637950792,1637950792,True,0,0,0,0,True,False,False,False,
104108034,"{'steamid': '76561198836879862', 'num_games_owned': 206, 'num_reviews': 9, 'playtime_forever': 31, 'playtime_last_two_weeks': 0, 'playtime_at_review': 27, 'last_played': 1637940091}",english,"GTA3.
Hopefully it becomes available in the future.",1637939332,1637939332,True,2,0,0.535299420356750488,0,True,False,False,False,
104009011,"{'steamid': '76561198046578163', 'num_games_owned': 212, 'num_reviews': 4, 'playtime_forever': 330, 'playtime_last_two_weeks': 0, 'playtime_at_review': 184, 'last_played': 1650361530}",english,Classic GTA,1637900839,1637900839,True,1,0,0.501717865467071533,0,True,False,False,False,
103970469,"{'steamid': '76561197990520190', 'num_games_owned': 306, 'num_reviews': 9, 'playtime_forever': 5234, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5189, 'last_played': 1675914781}",english,thanks rockstart,1637882963,1637882963,True,0,1,0,0,True,False,False,False,
103963468,"{'steamid': '76561198869424755', 'num_games_owned': 127, 'num_reviews': 30, 'playtime_forever': 249, 'playtime_last_two_weeks': 0, 'playtime_at_review': 249, 'last_played': 1616883135}",english,"Great Game 

F**k Rockstar I aint buying the ""Definitive edition"".",1637880203,1637880203,True,1,0,0.501717865467071533,0,True,False,False,False,
103936953,"{'steamid': '76561198133603930', 'num_games_owned': 23, 'num_reviews': 5, 'playtime_forever': 185, 'playtime_last_two_weeks': 0, 'playtime_at_review': 182, 'last_played': 1643307847}",english,good,1637872383,1637872383,True,0,0,0,0,True,False,False,False,
103835598,"{'steamid': '76561198347633515', 'num_games_owned': 128, 'num_reviews': 4, 'playtime_forever': 1912, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1768, 'last_played': 1637862205}",english,good,1637853224,1637853224,True,1,0,0.523809552192687988,0,True,False,False,False,
103803333,"{'steamid': '76561198105716420', 'num_games_owned': 518, 'num_reviews': 132, 'playtime_forever': 1174, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1174, 'last_played': 1638998135}",english,"Cool classic father of genre game. First 3D gta and it's really good, I really liked it. It is a hard game to be mentioned. The story is good, as always women is a trouble. There is some problems like no map, some collision glitches and other minor issues. Overall this is a great game with some pros and cons which most of them are fixed in the next games.

My group and curator page - https://steamcommunity.com/groups/olfashiong",1637847643,1674765353,True,1,0,0.523809552192687988,0,True,False,False,False,
103754344,"{'steamid': '76561198954710081', 'num_games_owned': 82, 'num_reviews': 16, 'playtime_forever': 1472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 225, 'last_played': 1650723506}",english,This game is older than most gta online players,1637838235,1650356570,True,15,4,0.664262354373931885,0,True,False,False,False,
103733202,"{'steamid': '76561198025071404', 'num_games_owned': 310, 'num_reviews': 10, 'playtime_forever': 233, 'playtime_last_two_weeks': 0, 'playtime_at_review': 233, 'last_played': 1627548975}",english,bout to flex on the boys that i got this game and they don't 👹,1637833597,1637833597,True,0,0,0,0,True,False,False,False,
103638629,"{'steamid': '76561198120626985', 'num_games_owned': 205, 'num_reviews': 2, 'playtime_forever': 1766, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1765, 'last_played': 1637810533}",english,nice,1637810429,1637810429,True,0,0,0,0,True,False,False,False,
103486068,"{'steamid': '76561198984385962', 'num_games_owned': 460, 'num_reviews': 325, 'playtime_forever': 693, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1639986034}",english,"Better Graphics than definitive edition
",1637784064,1637784064,True,1,0,0.439999967813491821,0,True,False,False,False,
103386812,"{'steamid': '76561198293744503', 'num_games_owned': 280, 'num_reviews': 8, 'playtime_forever': 1085, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1064, 'last_played': 1637914513}",english,"GTA 3 mission's are so brutal, Chasing the damn train is no match haha. True Classic!",1637758691,1637758691,True,0,0,0,0,True,False,False,False,
103369766,"{'steamid': '76561198182424519', 'num_games_owned': 59, 'num_reviews': 2, 'playtime_forever': 352, 'playtime_last_two_weeks': 0, 'playtime_at_review': 200, 'last_played': 1638833365}",english,fun but very dated,1637727638,1637727638,True,0,0,0,0,True,False,False,False,
103348319,"{'steamid': '76561198405909473', 'num_games_owned': 510, 'num_reviews': 235, 'playtime_forever': 643, 'playtime_last_two_weeks': 0, 'playtime_at_review': 643, 'last_played': 1637693133}",english,"i don't like anything about GTA 3, i played The Definitive Edition and this classic Myass Edition.

[b] CONS AND ONLY CONS [/b] 
- The World / Liberty City... it's ugly
- Claude is literally a GTA 5 online character that adds nothing to the game
- Missions / Story .. simply u are assassin without brain
- on top of that there are missions that are designed so stupidly just to make u frustrated

i can see why people love it i think because how nostalgic this game is for a lot of people",1637695527,1637753565,False,5,1,0.386816620826721191,2,True,False,False,False,
103336539,"{'steamid': '76561198290308867', 'num_games_owned': 37, 'num_reviews': 20, 'playtime_forever': 1423, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1272, 'last_played': 1665441060}",english,Don't get Definitive Edition at all! GTA 3 original PC and PS2 Vice City and San Andreas is all you need regarding old trilogy.,1637682137,1637682137,True,1,0,0.505434811115264893,0,True,False,False,False,
103321479,"{'steamid': '76561198089291725', 'num_games_owned': 126, 'num_reviews': 20, 'playtime_forever': 1467, 'playtime_last_two_weeks': 0, 'playtime_at_review': 335, 'last_played': 1676333515}",english,"Best pedestrian quotes in the series.

""I GOTTA GET MY VEINS PLUCKED!""
""IN THE NAVY!""
""My mother's my sister!""
""What are you doing, giving birth?""
""Yep, I've been drinking again.""
""GET IN THE BACK, AHH!""
""SOMEBODY CALL A MEDIC!""",1637659944,1637659944,True,0,1,0.450967639684677124,0,True,False,False,False,
103314506,"{'steamid': '76561198851160034', 'num_games_owned': 11, 'num_reviews': 2, 'playtime_forever': 245, 'playtime_last_two_weeks': 0, 'playtime_at_review': 184, 'last_played': 1676104954}",english,Great old school GTA games. Remember when it came out. Still a good game.,1637646157,1637646157,True,0,0,0,0,True,False,False,False,
103301160,"{'steamid': '76561199140734297', 'num_games_owned': 22, 'num_reviews': 3, 'playtime_forever': 103, 'playtime_last_two_weeks': 0, 'playtime_at_review': 97, 'last_played': 1641831254}",english,"Classic Trilogy no longer available for sale.

",1637624005,1637624005,False,13,0,0.665270745754241943,0,True,False,False,False,
103298261,"{'steamid': '76561198450910873', 'num_games_owned': 458, 'num_reviews': 70, 'playtime_forever': 166, 'playtime_last_two_weeks': 0, 'playtime_at_review': 64, 'last_played': 1660094427}",english,"If you can get this classic version by key or other method than I highly recommend getting this over the ""definitive"" version and installing the RE:3 mod to bring a lot more modern options and features to the game. Hopefully Rockstar makes this version available on Steam again for those who want the option to play the classic versions. Oh almost forgot to say the most important thing...

It's good.",1637619933,1637619933,True,2,0,0.538904905319213867,3,True,False,False,False,
103263597,"{'steamid': '76561198161540451', 'num_games_owned': 180, 'num_reviews': 50, 'playtime_forever': 106, 'playtime_last_two_weeks': 0, 'playtime_at_review': 106, 'last_played': 1636846714}",english,were going to aruba,1637575110,1637575110,True,0,1,0,0,True,False,False,False,
103250352,"{'steamid': '76561198077090816', 'num_games_owned': 223, 'num_reviews': 47, 'playtime_forever': 1471, 'playtime_last_two_weeks': 0, 'playtime_at_review': 61, 'last_played': 1671932344}",english,"Rockstar Games, if you bring the original games back to the online stores we can (try to) forgive you for that ""definitive"" crap you tried to scam us with.",1637550426,1637550426,True,7,0,0.575493514537811279,0,True,False,False,False,
103246339,"{'steamid': '76561198084114057', 'num_games_owned': 142, 'num_reviews': 10, 'playtime_forever': 2392, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1786, 'last_played': 1675732468}",english,"game good, steam port bad",1637543967,1637543967,False,0,1,0.478723406791687012,0,True,False,False,False,
103243557,"{'steamid': '76561198255632436', 'num_games_owned': 240, 'num_reviews': 14, 'playtime_forever': 1525, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1525, 'last_played': 1637518286}",english,God Help Me After Enduring that hey still better then the definitive,1637539397,1637539397,True,1,0,0.503450930118560791,0,True,False,False,False,
103243467,"{'steamid': '76561198839796420', 'num_games_owned': 62, 'num_reviews': 34, 'playtime_forever': 1005, 'playtime_last_two_weeks': 0, 'playtime_at_review': 877, 'last_played': 1637546424}",english,"honestly rockstar needs to stop releasing broken remakes. lets compare
old gta 3 drivers on cutscene yes
new gta 3 NO
old gta 3 cops open door to arrest you
new gta thrown out while door closed arrested
old gta rolling dont fly into air
new gta fly into air when on fire die exploding no escape
rockstar if ur reading this stop with any new releae ANY UNTIL YOU FIX YOUR OLD GAMES
",1637539259,1637539259,False,2,0,0.524897456169128418,0,True,False,False,False,
103239684,"{'steamid': '76561198409535925', 'num_games_owned': 157, 'num_reviews': 10, 'playtime_forever': 23, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1632338105}",english,"Defintive edition is bad , this version is bad , play the ps2/xbox version or don’t play it",1637533700,1637533700,False,4,1,0.573647558689117432,0,True,False,False,False,
103228357,"{'steamid': '76561199126619957', 'num_games_owned': 64, 'num_reviews': 4, 'playtime_forever': 1178, 'playtime_last_two_weeks': 0, 'playtime_at_review': 719, 'last_played': 1669246257}",english,I love thia game. Thats all.,1637520493,1637520493,True,1,0,0.503450930118560791,0,True,False,False,False,
103222290,"{'steamid': '76561199020831952', 'num_games_owned': 561, 'num_reviews': 15, 'playtime_forever': 3864, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2231, 'last_played': 1643140555}",english,"This review is not related to the game, which itself is fantastic. It's more-so a way to boycott and protest against Rockstar taking down the original versions of these beloved games, in favor of a broken mess they like to call ""Definitive Edition""",1637514057,1637514057,False,4,0,0.566124558448791504,0,True,False,False,False,
103215334,"{'steamid': '76561198837002790', 'num_games_owned': 99, 'num_reviews': 26, 'playtime_forever': 13, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1652720450}",english,Go fuck yourself rockstar and your stupid remaster. Unlike Bethesda which actually made the graphics better in Skyrim. You literially want to take 60 dollars from us for FLAT textures which are just solid colors. The Same models you use for the Mobile Versions and put this offsale. What the fuck were you thinking? No seriously if any rockstar employee reads this what the FUCK were you thinking.,1637507034,1637507034,False,3,0,0.541223704814910889,4,True,False,False,False,
103187531,"{'steamid': '76561198114688033', 'num_games_owned': 512, 'num_reviews': 11, 'playtime_forever': 32, 'playtime_last_two_weeks': 0, 'playtime_at_review': 32, 'last_played': 1472423758}",english,"Removing All Copy Of The Old Games From Systems, Going After Modders Who Lets Face It Made This Game Look Good And It Runs Way Better Then The New GTA Trilogy. This is a bad move rockstar",1637473238,1637473238,False,2,0,0.540883243083953857,0,True,False,False,False,
103172518,"{'steamid': '76561198177466701', 'num_games_owned': 390, 'num_reviews': 112, 'playtime_forever': 644, 'playtime_last_two_weeks': 0, 'playtime_at_review': 640, 'last_played': 1637736962}",english,"費玉清「一剪梅」的歌詞

[主歌]
真情像草原廣闊
層層風雨不能阻隔
總有雲開 日出時候
萬丈陽光 照耀你我

真情 像梅花開過
冷冷冰雪不能淹沒
就在最冷枝頭綻放
看見春天走向你我

[副歌]
雪花飄飄 北風蕭蕭
天地 一片蒼茫
一剪寒梅 傲立雪中
只為 伊人飄香
愛我所愛  無怨無悔
此情 長留心間

[純音樂]

[副歌]
雪花飄飄  北風蕭蕭
天地 一片蒼茫
一剪寒梅 傲立雪中
只為  伊人飄香
愛我所愛 無怨無悔
此情 長留心間",1637452961,1637452961,True,4,0,0.48901522159576416,4,True,False,False,False,
103166198,"{'steamid': '76561198117785018', 'num_games_owned': 293, 'num_reviews': 33, 'playtime_forever': 881, 'playtime_last_two_weeks': 0, 'playtime_at_review': 881, 'last_played': 1610884154}",english,bring this back you a re making a mistake,1637445328,1637445328,False,1,0,0.507030248641967773,0,True,False,False,False,
103161661,"{'steamid': '76561199103079314', 'num_games_owned': 24, 'num_reviews': 3, 'playtime_forever': 897, 'playtime_last_two_weeks': 19, 'playtime_at_review': 877, 'last_played': 1677796854}",english,"theres so many bugs its unplayable. you cant even reverse in most cars, which prevents you from passing one of the very first missions. the mission where you have to go to the docks, beat the guy up whos selling spank to prostitutes and respray his car but when i try to reverse out of the pay n spray, it doesnt let you unles you hold the button down for like 5 minutes!! the menu doesnt pop up for like 2 minutes when you press esc. lol",1637440511,1637440511,False,0,0,0.476190477609634399,0,True,False,False,False,
103160663,"{'steamid': '76561199143340899', 'num_games_owned': 27, 'num_reviews': 2, 'playtime_forever': 865, 'playtime_last_two_weeks': 0, 'playtime_at_review': 687, 'last_played': 1649836064}",english,"Don't buy the new ""defective edition"" the best experience for the 3d era  gta games are the original ports with mods.",1637439422,1637439422,True,2,0,0.513134121894836426,0,True,False,False,False,
103160178,"{'steamid': '76561198883167206', 'num_games_owned': 80, 'num_reviews': 17, 'playtime_forever': 414, 'playtime_last_two_weeks': 0, 'playtime_at_review': 390, 'last_played': 1639328692}",english,cannot find 640x480 video mode,1637438884,1637438884,False,0,0,0.467733889818191528,0,True,False,False,False,
103151161,"{'steamid': '76561198135141282', 'num_games_owned': 204, 'num_reviews': 7, 'playtime_forever': 2608, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1921, 'last_played': 1663638339}",english,RIP to all the zoomers who can't buy this game anymore,1637429889,1637429889,True,1,0,0.501717865467071533,0,True,False,False,False,
103124876,"{'steamid': '76561198124563437', 'num_games_owned': 155, 'num_reviews': 4, 'playtime_forever': 1448, 'playtime_last_two_weeks': 0, 'playtime_at_review': 325, 'last_played': 1641446922}",english,imagine paying for crappy remaster when you can play the OG version in its full glory,1637404972,1637404972,True,3,2,0.537212014198303223,0,True,False,False,False,
103110052,"{'steamid': '76561198043176090', 'num_games_owned': 371, 'num_reviews': 21, 'playtime_forever': 59, 'playtime_last_two_weeks': 0, 'playtime_at_review': 33, 'last_played': 1648094694}",english,"Don't let the 33 minutes fool you because I've played (this particular version) for well over 4 hours and I have countless hours on other versions (OG XBOX).

A timeless piece of Gaming History that can be improved if you so wish via modding.
(Shout out to SilentP & GInput)

although original graphics are dated (ditto control scheme for PC) they are aesthetically pleasing, with the art style being consistant. The cutscenes in particular gripped me even after all these years and in my opinion the devs were correct in their stylistic choices & compromises with the cutscenes still holding well today (2021)

Although there are complaints with the PC Port they are reletivaly minor and somewhat able to be fixed or compensated for via mods.

If you have never played a grand theft auto and wish to start at the beginning... :p
 well this ain't it BUT it is much more approachable than GTA 1 or 2 & their expansions and is a good starting point to jump in. (Buy $$$)

If you have already played or finished GTA 3 then I would instead say wait for a sale unless you simply must finish your 'aughties retro' collection NOW.

",1637387094,1637387094,True,0,0,0,0,True,False,False,False,
103104371,"{'steamid': '76561198418479902', 'num_games_owned': 9, 'num_reviews': 3, 'playtime_forever': 7390, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1968, 'last_played': 1650061845}",english,very nice,1637380533,1637380533,True,0,0,0,0,True,False,False,False,
103103382,"{'steamid': '76561197989209834', 'num_games_owned': 446, 'num_reviews': 56, 'playtime_forever': 1139, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1130, 'last_played': 1638085916}",english,"awesome Game finished the campaign today GTA is one of my favourite games.

I use to play vice city but never got a chance to finished gta 3 :}",1637379433,1637379433,True,0,0,0,0,True,False,False,False,
103103256,"{'steamid': '76561197966461328', 'num_games_owned': 236, 'num_reviews': 8, 'playtime_forever': 995, 'playtime_last_two_weeks': 0, 'playtime_at_review': 995, 'last_played': 1637378509}",english,Michael Madsen / 5.,1637379285,1637379285,True,0,0,0,0,True,False,False,False,
103102797,"{'steamid': '76561199013475433', 'num_games_owned': 23, 'num_reviews': 4, 'playtime_forever': 1087, 'playtime_last_two_weeks': 0, 'playtime_at_review': 320, 'last_played': 1673996311}",english,YOU MOM SAID IT WAS GOOD,1637378799,1637378799,True,0,0,0,0,True,False,False,False,
103102300,"{'steamid': '76561199161425991', 'num_games_owned': 8, 'num_reviews': 2, 'playtime_forever': 5375, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5356, 'last_played': 1654719721}",english,njnj,1637378197,1637378197,True,0,0,0,0,True,True,False,False,
103071140,"{'steamid': '76561198047741496', 'num_games_owned': 655, 'num_reviews': 49, 'playtime_forever': 484, 'playtime_last_two_weeks': 0, 'playtime_at_review': 484, 'last_played': 1608552329}",english,"The originals are coming back.

We will be adding the classic PC versions of Grand Theft Auto III, Grand Theft Auto: Vice City, and Grand Theft Auto: San Andreas back to the Rockstar Store shortly as a bundle. Additionally, everyone who has purchased Grand Theft Auto: The Trilogy – The Definitive Edition for PC from the Rockstar Store through June 30, 2022, will receive these classic versions in their Rockstar Games Launcher library at no additional cost. We will update everyone as soon as these are back in the Rockstar Store.

https://www.rockstargames.com/newswire/article/393o373751k48k/a-note-from-the-rockstar-games-team-re-grand-theft-auto-the-trilogy-th?utm_source=twitter&utm_medium=o_social&utm_campaign=gta-trilogy_announcement_update-20211119",1637343568,1637343726,True,5,1,0.559054374694824219,0,True,False,False,False,
103052336,"{'steamid': '76561198042093172', 'num_games_owned': 269, 'num_reviews': 84, 'playtime_forever': 921, 'playtime_last_two_weeks': 0, 'playtime_at_review': 920, 'last_played': 1649453087}",english,"***Notice: At the request of the publisher, Grand Theft Auto III is no longer available for sale on Steam.***

Fuck Rockstar


Game is good tho, definitely like.",1637328060,1637328060,False,5,0,0.516191065311431885,0,True,False,False,False,
103027136,"{'steamid': '76561198063907842', 'num_games_owned': 373, 'num_reviews': 49, 'playtime_forever': 727, 'playtime_last_two_weeks': 0, 'playtime_at_review': 727, 'last_played': 1665342263}",english,"Haha I got the good version and you don't!
",1637301088,1637301088,False,1,3,0.525993883609771729,0,True,False,False,False,
103012235,"{'steamid': '76561198346339931', 'num_games_owned': 226, 'num_reviews': 6, 'playtime_forever': 32, 'playtime_last_two_weeks': 0, 'playtime_at_review': 32, 'last_played': 1578738973}",english,"Great game but has aged a little bit bad and needs mods to fix a lot of the problems, however you can't do that anymore due to the fact that take two has removed most of them. good job /s.",1637273949,1637273949,True,1,0,0.513513505458831787,0,True,False,False,False,
103005725,"{'steamid': '76561197975298713', 'num_games_owned': 443, 'num_reviews': 8, 'playtime_forever': 274, 'playtime_last_two_weeks': 0, 'playtime_at_review': 193, 'last_played': 1637276993}",english,"The original GTA3 is a classic, with mods it is awesome.",1637264484,1637264484,True,0,0,0,0,True,False,False,False,
103003666,"{'steamid': '76561198268693434', 'num_games_owned': 69, 'num_reviews': 8, 'playtime_forever': 915, 'playtime_last_two_weeks': 0, 'playtime_at_review': 861, 'last_played': 1638009252}",english,gg,1637261659,1637261659,True,1,0,0.516616284847259521,0,True,False,False,False,
103001677,"{'steamid': '76561198857531731', 'num_games_owned': 94, 'num_reviews': 2, 'playtime_forever': 3762, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3713, 'last_played': 1640215343}",english,"One of the best open world video games I have ever played. As Sam Houser said it best: ""a cross between a gangster movie and an RPG.""",1637259074,1637259074,True,0,0,0,0,True,False,False,False,
103001184,"{'steamid': '76561198048088335', 'num_games_owned': 574, 'num_reviews': 66, 'playtime_forever': 1036, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1036, 'last_played': 1637258343}",english,"oh yeah, that's a videogame for sure",1637258390,1637258390,True,0,1,0,0,True,False,False,False,
102995885,"{'steamid': '76561198005708172', 'num_games_owned': 612, 'num_reviews': 63, 'playtime_forever': 264, 'playtime_last_two_weeks': 0, 'playtime_at_review': 193, 'last_played': 1637295327}",english,Require some work around to make it work on recent PC. But when it does its 100x better than the GTA trilogy half assed remaster.  Sadly you can't buy it anymore because T2 and Rockstar want you to buy their mediocre remaster.,1637251409,1637251409,True,2,0,0.538904905319213867,0,True,False,False,False,
102988265,"{'steamid': '76561198361356010', 'num_games_owned': 138, 'num_reviews': 16, 'playtime_forever': 112, 'playtime_last_two_weeks': 0, 'playtime_at_review': 60, 'last_played': 1637556168}",english,"Don't buy ""definitive"" buy this off a sketch key site and get community patches",1637241742,1637241742,True,1,0,0.516616284847259521,0,True,False,False,False,
102974037,"{'steamid': '76561198044529893', 'num_games_owned': 186, 'num_reviews': 39, 'playtime_forever': 84, 'playtime_last_two_weeks': 0, 'playtime_at_review': 84, 'last_played': 1624704366}",english,"Game barely works on my computer because its so old. Stuttering and performance issues galore.....

...but I'd still rather play this port than the new Grand Theft Auto: Definitive Edition version that just came out....",1637214137,1637214137,True,1,0,0.516616284847259521,0,True,False,False,False,
102954713,"{'steamid': '76561198200923153', 'num_games_owned': 102, 'num_reviews': 2, 'playtime_forever': 230, 'playtime_last_two_weeks': 0, 'playtime_at_review': 175, 'last_played': 1655989948}",english,"I bought this game in 2017 and I was put off by the controls since I grew up playing San Andreas, the first GTA game I played. When Rockstar announced the ""Definitive Edition"" with supposedly updated graphics and control, I was excited to play the game for the first time ever. The Definitive Edition is so bad I ended up downloading the Steam version and installed the Silent patch. Obviously GTA III doesn't age well for a 20 year old game, but it certainly is better than the Definitive edition.",1637180869,1637180869,True,0,0,0,0,True,False,False,False,
102949852,"{'steamid': '76561198103315915', 'num_games_owned': 466, 'num_reviews': 30, 'playtime_forever': 261, 'playtime_last_two_weeks': 0, 'playtime_at_review': 198, 'last_played': 1637950725}",english,remaster is a horrible sh1te,1637174191,1637174191,False,2,0,0.524906337261199951,0,True,False,False,False,
102949747,"{'steamid': '76561197980971056', 'num_games_owned': 296, 'num_reviews': 15, 'playtime_forever': 1014, 'playtime_last_two_weeks': 0, 'playtime_at_review': 831, 'last_played': 1671572038}",english,Don't get the  Definitive Edition.,1637174033,1637174057,True,1,1,0.523809552192687988,0,True,False,False,False,
102945509,"{'steamid': '76561198024317525', 'num_games_owned': 391, 'num_reviews': 6, 'playtime_forever': 32, 'playtime_last_two_weeks': 0, 'playtime_at_review': 32, 'last_played': 1584953567}",english,"Play OG games, don't buy lazy cashgrab remasters",1637168319,1637168319,True,2,0,0.538904905319213867,0,True,False,False,False,
102926135,"{'steamid': '76561198000166179', 'num_games_owned': 1005, 'num_reviews': 46, 'playtime_forever': 140, 'playtime_last_two_weeks': 0, 'playtime_at_review': 140, 'last_played': 1637055734}",english,Absolute abyssmal publisher. Avoid ANY game of theirs on Steam so long as it auto-updates.,1637139316,1637139316,False,3,0,0.532835245132446289,0,True,False,False,False,
102924275,"{'steamid': '76561198045036485', 'num_games_owned': 1815, 'num_reviews': 378, 'playtime_forever': 768, 'playtime_last_two_weeks': 0, 'playtime_at_review': 768, 'last_played': 1637135698}",english,Strong 7 /10,1637135762,1637135762,True,1,0,0.415194422006607056,0,True,False,False,False,
102919616,"{'steamid': '76561198212198137', 'num_games_owned': 54, 'num_reviews': 2, 'playtime_forever': 725, 'playtime_last_two_weeks': 0, 'playtime_at_review': 678, 'last_played': 1637208495}",english,Great Game Honestly. Mods make the experience much more better (and better than the new remasters). Sad that people can purchase the game anymore though.,1637126314,1637126314,True,2,0,0.535333991050720215,0,True,False,False,False,
102915980,"{'steamid': '76561199135835060', 'num_games_owned': 333, 'num_reviews': 16, 'playtime_forever': 1460, 'playtime_last_two_weeks': 0, 'playtime_at_review': 382, 'last_played': 1643613135}",english,This game sucks but in a good way,1637119785,1637119785,True,0,1,0,0,True,False,False,False,
102914210,"{'steamid': '76561197998197246', 'num_games_owned': 927, 'num_reviews': 28, 'playtime_forever': 947, 'playtime_last_two_weeks': 0, 'playtime_at_review': 947, 'last_played': 1397331930}",english,Better than the remastered version... But still not a good time.,1637116852,1637116852,False,0,0,0.454545468091964722,0,True,False,False,False,
102913110,"{'steamid': '76561197979418354', 'num_games_owned': 436, 'num_reviews': 13, 'playtime_forever': 634, 'playtime_last_two_weeks': 0, 'playtime_at_review': 634, 'last_played': 1615585181}",english,"So happy i had bought all three of the so called remastered games before they even released or planned on working on them. cant beat old games especially with the trash that keeps coming out these days even the ""remastered"" ones. none really do justice to any of the games they are meant to be remastering just garbage trash fire because no one can come up with any actual ideas but that can be blamed on the new ""gamers"" thinking everything needs to be as real as possible or its not a true video game even though games are meant to waste ones free time not be real life. if you want to go and cut grass go outside and fking cut some grass lazy fks.........so much trash out there with sims etc. get back to what gaming is at its core a fking hobby.........",1637114993,1637114993,True,0,0,0,0,True,False,False,False,
102911674,"{'steamid': '76561197999856819', 'num_games_owned': 567, 'num_reviews': 68, 'playtime_forever': 2167, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1557, 'last_played': 1637979351}",english,"Unlike the Definitive Edition this one doesn't suck! Put this back on the store, you cowards!",1637112632,1637112682,True,4,1,0.546391785144805908,0,True,False,False,False,
102908734,"{'steamid': '76561199084447820', 'num_games_owned': 98, 'num_reviews': 4, 'playtime_forever': 720, 'playtime_last_two_weeks': 0, 'playtime_at_review': 521, 'last_played': 1637573980}",english,"Didnt buy the remakes,  because i own the definitive editions already!",1637107627,1637107627,True,21,3,0.710130393505096436,0,True,False,False,False,
102904529,"{'steamid': '76561198047463015', 'num_games_owned': 1100, 'num_reviews': 332, 'playtime_forever': 2832, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2832, 'last_played': 1568353566}",english,"My favorite GTA game, because it was such a big deal back then. Literally going from 2D to the top-notch 3D was mind-blowing.
Runs fine out of the box. Kinda funny to read the complaints that it's require heavy modding. Go play Fortnite you sissies, I remember GTA III with 5 FPS on 4 meg vram. THAT was clunky.",1637101292,1637101292,True,2,0,0.530583202838897705,0,True,False,False,False,
